laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_IDR,HDD,SSD,Flash Storage,Hybrid,Memory_2,Touchscreen,IPS,TypeResolution,x_res,y_res
1121,MSI,GE72 Apache,Gaming,17.3,1920x1080,Intel Core i7 6700HQ 2.6GHz,8,128,Nvidia GeForce GTX 960M,Windows 10,2.9,25690230.0,1,1,0,0,1000,0,0,1,1920,1080
1122,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,1920x1080,Intel Core i5 6200U 2.3GHz,4,256,Intel HD Graphics 520,Windows 10,2.1,14739000.0,0,1,0,0,0,1,1,1,1920,1080
1123,HP,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),Notebook,15.6,1920x1080,AMD A6-Series 9220 2.5GHz,4,1000,AMD Radeon R4,Windows 10,2.1,6766000.0,1,0,0,0,0,0,0,1,1920,1080
1124,Asus,Rog GL552VW-CN470T,Gaming,15.6,1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128,Nvidia GeForce GTX 960M,Windows 10,2.59,22763000.0,1,1,0,0,1000,0,1,1,1920,1080
1125,HP,EliteBook 1030,Notebook,13.3,3200x1800,Intel Core M 6Y54 1.1GHz,8,256,Intel HD Graphics 515,Windows 10,1.16,28883000.0,0,1,0,0,0,1,0,2,3200,1800
1126,Dell,Vostro 3559,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500,AMD Radeon R5 M315,Windows 7,2.24,13075550.0,1,0,0,0,0,0,0,0,1366,768
1127,Lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,128,Intel HD Graphics 520,Windows 10,2.1,7293000.0,0,1,0,0,0,0,0,0,1366,768
1128,HP,Spectre Pro,Ultrabook,13.3,1920x1080,Intel Core i7 6500U 2.5GHz,8,512,Intel HD Graphics 520,Windows 10,1.16,33473000.0,0,1,0,0,0,0,0,1,1920,1080
1129,Lenovo,Yoga Book,2 in 1 Convertible,10.1,1920x1200,Intel Atom x5-Z8550 1.44GHz,4,64,Intel HD Graphics 400,Android,0.69,9333000.0,0,0,1,0,0,1,1,0,1920,1200
1130,Dell,XPS 13,Ultrabook,13.3,1920x1080,Intel Core i7 7560U 2.4GHz,8,256,Intel Iris Plus Graphics 640,Windows 10,1.23,23443000.0,0,1,0,0,0,0,0,1,1920,1080
1131,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,1920x1080,Intel Core i7 6820HK 2.7GHz,16,256,Nvidia GeForce GTX 980M,Windows 10,4.6,46749830.0,0,1,0,1,1000,0,1,1,1920,1080
1132,Razer,Blade Stealth,Ultrabook,12.5,3840x2160,Intel Core i7 6500U 2.5GHz,8,256,Intel HD Graphics 520,Windows 10,1.25,17493000.0,0,1,0,0,0,1,0,3,3840,2160
1133,Toshiba,Portege X30-D-10K,Ultrabook,13.3,1920x1080,Intel Core i7 7500U 2.7GHz,16,512,Intel HD Graphics 620,Windows 10,1.05,37842000.0,0,1,0,0,0,0,0,1,1920,1080
1134,Asus,Rog GL752VW-T4308T,Gaming,17.3,1920x1080,Intel Core i7 6700HQ 2.6GHz,8,128,Nvidia GeForce GTX 960M,Windows 10,3.52,22312330.0,1,1,0,0,1000,0,0,1,1920,1080
1135,Vero,V131 (X5-Z8350/4GB/32GB/FHD/W10),Notebook,13.3,1920x1080,Intel Atom X5-Z8350 1.44GHz,4,32,Intel HD Graphics 400,Windows 10,1.35,3332000.0,0,0,1,0,0,0,0,1,1920,1080
1136,HP,Spectre Pro,Notebook,13.3,1920x1080,Intel Core i5 6200U 2.3GHz,8,256,Intel HD Graphics 520,Windows 10,1.16,28730000.0,0,1,0,0,0,0,0,1,1920,1080
1137,HP,EliteBook 1040,Notebook,14.0,1920x1080,Intel Core i5 6200U 2.3GHz,8,256,Intel HD Graphics 520,Windows 7,1.43,25721000.0,0,1,0,0,0,0,0,1,1920,1080
1138,Dell,Latitude E5570,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500,Intel HD Graphics 520,Linux,2.09,8901710.0,1,0,0,0,0,0,0,0,1366,768
1139,Asus,VivoBook Max,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,1000,Intel HD Graphics 620,Windows 10,2.0,7395000.0,1,0,0,0,0,0,0,0,1366,768
1140,Lenovo,ThinkPad Yoga,2 in 1 Convertible,14.0,1920x1080,Intel Core i7 6500U 2.5GHz,8,256,Intel HD Graphics 520,Windows 10,1.8,28373000.0,0,1,0,0,0,1,1,1,1920,1080
1141,Lenovo,Yoga Book,2 in 1 Convertible,10.1,1920x1200,Intel Atom x5-Z8550 1.44GHz,4,64,Intel HD Graphics 400,Windows 10,0.69,8143000.0,0,0,1,0,0,1,1,0,1920,1200
1142,HP,EliteBook 820,Ultrabook,12.5,1366x768,Intel Core i5 6300U 2.4GHz,8,256,Intel HD Graphics 520,Windows 7,1.26,32215000.0,0,1,0,0,0,0,0,0,1366,768
1143,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128,Nvidia GeForce GTX 1060,No OS,2.4,16813000.0,1,1,0,0,1000,0,1,1,1920,1080
1144,HP,Omen -,Gaming,17.3,1920x1080,Intel Core i5 6300HQ 2.3GHz,8,128,Nvidia GeForce GTX 1060,Windows 10,3.35,19193000.0,1,1,0,0,1000,0,1,1,1920,1080
1145,HP,15-bs078cl (i7-7500U/8GB/2TB/W10),Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8,2000,Intel HD Graphics 620,Windows 10,2.04,10693000.0,1,0,0,0,0,0,0,0,1366,768
1146,Lenovo,ThinkPad P40,2 in 1 Convertible,14.0,1920x1080,Intel Core i7 6600U 2.6GHz,8,512,Nvidia Quadro M500M,Windows 7,1.8,34856460.0,0,1,0,0,0,1,1,1,1920,1080
1147,Asus,L403NA-GA013TS (N3350/4GB/32GB/W10),Notebook,14.0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32,Intel HD Graphics 500,Windows 10,1.5,4726000.0,0,0,1,0,0,0,0,0,1366,768
1148,HP,250 G6,Ultrabook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Intel HD Graphics 620,Windows 10,1.84,12784000.0,0,1,0,0,0,0,0,1,1920,1080
1149,Acer,Aspire E5-576G,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,4,1000,Nvidia GeForce 940MX,Windows 10,2.23,10472000.0,1,0,0,0,0,0,0,1,1920,1080
1150,Lenovo,IdeaPad 500-15ISK,Notebook,15.6,1920x1080,Intel Core i7 6500U 2.5GHz,16,1000,AMD Radeon R7 M360,Windows 10,2.5,18683000.0,0,0,0,1,0,0,0,1,1920,1080
1151,HP,ZBook 17,Workstation,17.3,1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256,Nvidia Quadro M3000M,Windows 7,3.0,67139800.0,0,1,0,0,0,0,1,1,1920,1080
1153,Dell,Inspiron 5567,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,1000,AMD Radeon R7 M445,Windows 10,2.5,13328000.0,1,0,0,0,0,0,0,0,1366,768
1154,MSI,GT72S Dominator,Gaming,17.3,1920x1080,Intel Core i7 6820HQ 2.7GHz,16,256,Nvidia GeForce GTX 980M,Windows 10,3.78,40783000.0,1,1,0,0,1000,0,0,1,1920,1080
1155,HP,EliteBook 850,Ultrabook,15.6,1920x1080,Intel Core i7 6500U 2.5GHz,8,256,Intel HD Graphics 520,Windows 7,1.88,36919240.0,0,1,0,0,0,0,0,1,1920,1080
1156,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2560x1440,Intel Core i7 6600U 2.6GHz,16,512,Intel HD Graphics 520,Windows 10,2.8,41480000.0,0,1,0,0,0,1,1,0,2560,1440
1157,MSI,GP62M 7RDX,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128,Nvidia GeForce GTX 1050,Windows 10,2.4,19427600.0,1,1,0,0,1000,0,0,1,1920,1080
1160,HP,Spectre Pro,2 in 1 Convertible,13.3,1920x1080,Intel Core i5 6300U 2.4GHz,8,256,Intel HD Graphics 520,Windows 10,1.48,27693000.0,0,1,0,0,0,1,0,1,1920,1080
1161,HP,ZBook 15,Workstation,15.6,1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256,Nvidia Quadro M1000M,Windows 7,2.59,37893000.0,0,1,0,0,0,0,1,1,1920,1080
1162,HP,Spectre Pro,2 in 1 Convertible,13.3,2560x1440,Intel Core i7 6600U 2.6GHz,8,256,Intel HD Graphics 520,Windows 10,1.48,30583000.0,0,1,0,0,0,1,0,0,2560,1440
1163,HP,ZBook Studio,Workstation,15.6,1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256,Nvidia Quadro M1000M,Windows 7,2.0,32283000.0,0,1,0,0,0,0,0,1,1920,1080
1164,HP,EliteBook 820,Ultrabook,12.5,1920x1080,Intel Core i7 6500U 2.50GHz,8,256,Intel HD Graphics 520,Windows 7,1.26,39048150.0,0,1,0,0,0,0,0,1,1920,1080
1165,Dell,Vostro 5568,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Nvidia GeForce 940MX,Windows 10,2.18,17168300.0,0,1,0,0,0,0,0,1,1920,1080
1166,HP,EliteBook 850,Notebook,15.6,1920x1080,Intel Core i5 6200U 2.3GHz,8,256,Intel HD Graphics 520,Windows 7,1.88,26843000.0,0,1,0,0,0,0,0,1,1920,1080
1167,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2560x1440,Intel Core i7 6500U 2.5GHz,8,256,Intel HD Graphics 520,Windows 10,1.27,39763000.0,0,1,0,0,0,1,1,0,2560,1440
1168,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1000,Intel HD Graphics 520,No OS,1.9,5763000.0,1,0,0,0,0,0,0,0,1366,768
1169,HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,1366x768,AMD E-Series 7110 1.8GHz,4,500,AMD Radeon R2 Graphics,Windows 10,1.86,5049000.0,1,0,0,0,0,0,0,0,1366,768
1170,Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,1920x1080,Intel Core i5 6200U 2.3GHz,8,1000,AMD Radeon R5 M330,No OS,2.32,10183000.0,1,0,0,0,0,0,0,1,1920,1080
1171,Dell,Inspiron 7567,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1000,Nvidia GeForce GTX 1050Ti,Windows 10,2.62,20383000.0,1,0,0,0,0,0,0,1,1920,1080
1172,Dell,XPS 15,Notebook,15.6,3840x2160,Intel Core i5 6300HQ 2.3GHz,8,256,Nvidia GeForce 960M,Windows 10,2.04,38261560.0,0,1,0,0,0,1,1,3,3840,2160
1173,HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,1920x1080,AMD A6-Series A6-9220 2.5GHz,4,256,AMD Radeon 520,Windows 10,1.91,8141130.0,0,1,0,0,0,0,0,1,1920,1080
1174,MSI,GP72M 7REX,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,25377600.0,1,1,0,0,1000,0,0,1,1920,1080
1175,Lenovo,ThinkPad T460s,Ultrabook,14.0,1920x1080,Intel Core i7 6600U 2.6GHz,12,512,Intel HD Graphics 520,Windows 7,1.4,39083000.0,0,1,0,0,0,0,0,1,1920,1080
1176,Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,15.6,1920x1080,Intel Core i5 6200U 2.3GHz,8,1000,AMD Radeon R5 M330,Windows 10,2.5,13404330.0,0,0,0,1,0,0,0,1,1920,1080
1177,HP,Spectre Pro,2 in 1 Convertible,13.3,2560x1440,Intel Core i7 6600U 2.6GHz,8,512,Intel HD Graphics 520,Windows 10,1.48,34697000.0,0,1,0,0,0,1,0,0,2560,1440
1178,Lenovo,ThinkPad T460,Ultrabook,14.0,1920x1080,Intel Core i7 6600U 2.6GHz,8,256,Intel HD Graphics 520,Windows 7,1.7,25483000.0,0,1,0,0,0,0,0,1,1920,1080
1179,MSI,GS40 Phantom,Gaming,14.0,1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256,Nvidia GeForce GTX 970M,Windows 10,1.7,30073000.0,1,1,0,0,1000,0,0,1,1920,1080
1180,HP,Pavilion 15-cb003nv,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1000,Nvidia GeForce GTX 1050,Windows 10,2.62,15283000.0,1,0,0,0,0,0,1,1,1920,1080
1181,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,8,1000,Intel HD Graphics 520,Windows 10,2.2,7803000.0,1,0,0,0,0,0,0,0,1366,768
1182,HP,250 G4,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500,Intel HD Graphics 520,No OS,2.1,8108830.0,1,0,0,0,0,0,0,0,1366,768
1183,Dell,Inspiron 7567,Gaming,15.6,3840x2160,Intel Core i7 7700HQ 2.8GHz,8,128,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,25466000.0,1,1,0,0,1000,0,0,3,3840,2160
1184,Lenovo,ThinkPad T570,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.95,23630000.0,0,1,0,0,0,0,1,1,1920,1080
1185,Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.6,1920x1080,Intel Core i3 6006U 2GHz,4,1000,Nvidia GeForce 920MX ,Windows 10,2.2,7956000.0,1,0,0,0,0,0,0,1,1920,1080
1186,HP,Stream 14-AX000nv,Notebook,14.0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2,32,Intel HD Graphics 400,Windows 10,1.44,4233000.0,0,0,1,0,0,0,0,0,1366,768
1187,MSI,PL60 7RD,Gaming,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,1000,Nvidia GeForce GTX 1050,Windows 10,2.2,14263000.0,1,0,0,0,0,0,1,1,1920,1080
1188,HP,250 G5,Notebook,15.6,1920x1080,Intel Core i7 6500U 2.5GHz,8,256,Intel HD Graphics 520,Windows 10,1.96,11543000.0,0,1,0,0,0,0,0,1,1920,1080
1189,HP,ProBook 450,Notebook,15.6,1920x1080,Intel Core i7 8550U 1.8GHz,16,512,Intel UHD Graphics 620,Windows 10,2.1,19703000.0,0,1,0,0,0,0,0,1,1920,1080
1190,Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4,500,Intel HD Graphics,Windows 10,2.2,6273000.0,1,0,0,0,0,0,0,0,1366,768
1191,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500,Intel HD Graphics 520,No OS,2.1,6766000.0,1,0,0,0,0,0,0,0,1366,768
1192,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,1000,Nvidia GeForce 940MX,No OS,2.2,12053000.0,1,0,0,0,0,0,0,1,1920,1080
1193,Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14.0,1920x1080,Intel Core i3 7100U 2.4GHz,4,256,Intel HD Graphics 620,Windows 10,2.0,13073000.0,0,1,0,0,0,0,0,1,1920,1080
1194,Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,1920x1080,Intel Core i7 6500U 2.5GHz,4,1000,Intel HD Graphics 520,Windows 7,2.32,14025000.0,0,0,0,1,0,0,0,1,1920,1080
1195,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,1920x1080,Intel Core i7 6700HQ 2.6GHz,16,512,Nvidia GeForce GTX 960,Windows 10,3.31,22185000.0,0,1,0,0,0,0,1,1,1920,1080
1196,MSI,GS60 Ghost,Gaming,15.6,1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128,Nvidia GeForce GTX 970M,Windows 10,1.91,36607290.0,1,1,0,0,1000,0,0,1,1920,1080
1197,HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4,500,Intel HD Graphics 520,Windows 10,2.07,11050000.0,1,0,0,0,0,0,0,0,1366,768
1198,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2560x1440,Intel Core i5 6200U 2.3GHz,8,256,Intel HD Graphics 520,Windows 10,1.36,27829000.0,0,1,0,0,0,1,1,0,2560,1440
1199,Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,6,256,Nvidia GeForce 920M,Windows 10,1.54,14127000.0,0,1,0,0,0,0,0,1,1920,1080
1200,Dell,Vostro 5568,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Nvidia GeForce GT 940MX,Linux,1.98,15215170.0,0,1,0,0,0,0,0,1,1920,1080
1201,Acer,Aspire 3,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 2GHz,4,500,Intel HD Graphics 500,Windows 10,2.1,5661000.0,1,0,0,0,0,0,0,0,1366,768
1202,HP,Pavilion 15-BC000nv,Notebook,15.6,1920x1080,Intel Core i7 6700HQ 2.6GHz,6,1000,Nvidia GeForce GTX 960M,Windows 10,2.18,13583000.0,1,0,0,0,0,0,1,1,1920,1080
1203,Asus,Rog GL552VW-DM201T,Gaming,15.6,1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256,Nvidia GeForce GTX 960M,Windows 10,2.591,15453000.0,1,1,0,0,1000,0,1,1,1920,1080
1204,Dell,Inspiron 5578,2 in 1 Convertible,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,16,512,Intel HD Graphics 620,Windows 10,2.09,20043000.0,0,1,0,0,0,1,0,1,1920,1080
1205,Acer,Aspire E5-576G,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,4,256,Nvidia GeForce 940MX,Windows 10,2.23,11747000.0,0,1,0,0,0,0,0,1,1920,1080
1206,Dell,XPS 13,Ultrabook,13.3,3200x1800,Intel Core i5 6300U 2.4GHz,8,256,Intel HD Graphics 520,Linux,1.23,18683000.0,0,1,0,0,0,1,0,2,3200,1800
1207,Acer,Predator G9-793,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1070,Windows 10,4.2,44183000.0,1,1,0,0,1000,0,1,1,1920,1080
1208,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1000,Nvidia GeForce GTX 1050,Windows 10,2.4,13923000.0,1,0,0,0,0,0,1,1,1920,1080
1209,Samsung,Chromebook Plus,2 in 1 Convertible,12.3,2400x1600,Samsung Cortex A72&A53 2.0GHz,4,32,ARM Mali T860 MP4,Chrome OS,1.15,11203000.0,0,0,1,0,0,1,1,0,2400,1600
1210,HP,250 G6,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500,Intel HD Graphics 620,Windows 10,1.86,8245000.0,1,0,0,0,0,0,0,0,1366,768
1211,Apple,"MacBook 12""",Ultrabook,12.0,2304x1440,Intel Core M 1.1GHz,8,256,Intel HD Graphics 5300,Mac OS X,0.92,19771000.0,0,0,1,0,0,0,1,0,2304,1440
1212,Dell,Inspiron 7378,2 in 1 Convertible,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.6,20383000.0,0,1,0,0,0,1,1,1,1920,1080
1213,HP,Pavilion Power,Notebook,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,12,128,Nvidia GeForce GTX 1050,Windows 10,2.21,22559000.0,1,1,0,0,1000,0,1,1,1920,1080
1214,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1000,AMD Radeon R5 M430,No OS,1.9,6256000.0,1,0,0,0,0,0,0,0,1366,768
1215,Asus,Rog G752VY-GC229T,Gaming,17.3,1920x1080,Intel Core i7 6700HQ 2.6GHz,16,512,Nvidia GeForce GTX 980M,Windows 10,4.3,36550000.0,1,1,0,0,1000,0,1,1,1920,1080
1216,Acer,Aspire 3,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 2GHz,4,1000,Intel HD Graphics 500,Linux,2.1,4624000.0,1,0,0,0,0,0,0,0,1366,768
1217,MSI,GS73VR 7RF,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1060,Windows 10,2.43,34831300.0,1,1,0,0,1000,0,0,1,1920,1080
1218,Dell,Inspiron 5567,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,128,AMD Radeon R7 M440,Windows 10,2.3,8483000.0,0,1,0,0,0,0,0,0,1366,768
1219,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,8,500,Nvidia GeForce 920MX,No OS,2.2,10693000.0,1,0,0,0,0,0,0,0,1366,768
1220,Dell,Inspiron 5579,2 in 1 Convertible,15.6,1920x1080,Intel Core i7 8550U 1.8GHz,16,512,Intel UHD Graphics 620,Windows 10,2.0,21845000.0,0,1,0,0,0,1,0,1,1920,1080
1221,Dell,XPS 13,Ultrabook,13.3,3200x1800,Intel Core i7 7500U 2.7GHz,16,512,Intel HD Graphics 620,Windows 10,1.2,45560000.0,0,1,0,0,0,1,0,2,3200,1800
1222,Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,1920x1080,Intel Core i7 6700HQ 2.6GHz,8,1000,Nvidia GeForce GTX 1060,Windows 10,2.2,19873000.0,1,0,0,0,0,0,0,1,1920,1080
1223,Dell,Inspiron 5567,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,AMD Radeon R7 M445,Windows 10,2.36,15113000.0,0,1,0,0,0,0,0,1,1920,1080
1224,HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.91,9843000.0,0,1,0,0,0,0,0,0,1366,768
1225,Lenovo,IdeaPad 320-15AST,Notebook,15.6,1366x768,AMD E-Series 9000 2.2GHz,4,500,AMD Radeon R2 Graphics,Windows 10,2.2,5083000.0,1,0,0,0,0,0,0,0,1366,768
1226,Acer,Aspire E5-774G,Notebook,17.3,1600x900,Intel Core i3 6006U 2.0GHz,8,1000,Nvidia GeForce 940MX,Windows 10,3.3,10693000.0,1,0,0,0,0,0,0,0,1600,900
1227,Asus,Rog Strix,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1070,Windows 10,2.2,41633000.0,1,1,0,0,1000,0,0,1,1920,1080
1228,Apple,"MacBook 12""",Ultrabook,12.0,2304x1440,Intel Core M 1.2GHz,8,512,Intel HD Graphics 515,Mac OS X,0.92,21743000.0,0,0,1,0,0,0,1,0,2304,1440
1229,Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128,Nvidia GeForce GTX 1060,Windows 10,2.2,29733000.0,1,1,0,0,1000,0,0,1,1920,1080
1230,MSI,GS73VR Stealth,Gaming,17.3,1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256,Nvidia GeForce GTX 1060,Windows 10,2.43,33132830.0,1,1,0,0,1000,0,1,1,1920,1080
1231,Dell,Inspiron 7579,2 in 1 Convertible,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,2.191,16983000.0,0,1,0,0,0,1,1,1,1920,1080
1232,Asus,ROG Strix,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1060,Windows 10,2.9,33133000.0,1,1,0,0,1000,0,0,1,1920,1080
1233,Acer,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,11.6,1366x768,Intel Celeron Dual Core 3205U 1.5GHz,2,32,Intel HD Graphics,Chrome OS,1.3,2958000.0,0,1,0,0,0,0,0,0,1366,768
1234,Acer,E5 774G,Notebook,17.3,1600x900,Intel Core i3 6006U 2GHz,4,1000,Nvidia GeForce 940MX,Windows 10,3.3,10166000.0,1,0,0,0,0,0,0,0,1600,900
1235,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,8,1000,Intel HD Graphics 620,No OS,2.8,9163000.0,1,0,0,0,0,0,0,0,1600,900
1236,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,1920x1080,Intel Core i7 6700HQ 2.6GHz,8,128,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.6,21624000.0,1,1,0,0,1000,0,1,1,1920,1080
1237,Acer,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),2 in 1 Convertible,14.0,1920x1080,Intel Core i7 7Y75 1.3GHz,8,256,Intel HD Graphics 615,Windows 10,1.2,19533000.0,0,1,0,0,0,1,1,1,1920,1080
1238,Lenovo,Thinkpad T560,Notebook,15.6,1920x1080,Intel Core i7 6600U 2.6GHz,8,256,Intel HD Graphics 520,Windows 10,2.3,25993000.0,0,1,0,0,0,0,1,1,1920,1080
1239,MSI,GP62MVR 6RF,Gaming,15.6,1920x1080,Intel Core i7 6700HQ 2.6GHz,8,128,Nvidia GeForce GTX 1060,Windows 10,2.2,25093870.0,1,1,0,0,1000,0,0,1,1920,1080
1240,HP,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,15.6,1920x1080,AMD A12-Series 9720P 2.7GHz,6,1000,AMD Radeon 530,Windows 10,2.1,8993000.0,1,0,0,0,0,0,0,1,1920,1080
1241,Dell,Latitude E7270,Ultrabook,12.5,1920x1080,Intel Core i5 6300U 2.4GHz,8,256,Intel HD Graphics 520,Windows 7,1.26,29127290.0,0,1,0,0,0,1,0,1,1920,1080
1242,Dell,Inspiron 5578,2 in 1 Convertible,15.0,1920x1080,Intel Core i3 7100U 2.4GHz,4,500,Intel HD Graphics 620,Windows 10,2.08,8653000.0,1,0,0,0,0,1,0,1,1920,1080
1243,Asus,X540SA-RBPDN09 (N3710/4GB/1TB/W10),Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,1000,Intel HD Graphics 405,Windows 10,2.65,5253000.0,1,0,0,0,0,0,0,0,1366,768
1244,Dell,XPS 13,Ultrabook,13.3,3200x1800,Intel Core i7 7500U 2.7GHz,8,256,Intel HD Graphics 620,Windows 10,1.29,25109000.0,0,1,0,0,0,1,0,2,3200,1800
1245,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,1000,Intel HD Graphics 520,Linux,2.18,8871620.0,1,0,0,0,0,0,0,0,1366,768
1246,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128,Nvidia GeForce GTX 960M,Windows 10,2.6,17493000.0,1,1,0,0,1000,1,1,1,1920,1080
1247,MSI,GL62M 7RDX,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128,Nvidia GeForce GTX 1050,Windows 10,2.2,19533000.0,1,1,0,0,1000,0,0,1,1920,1080
1248,Lenovo,ThinkPad Yoga,Netbook,12.5,1920x1080,Intel Core i7 6500U 2.50GHz,16,512,Intel HD Graphics 520,Windows 10,1.3,28050000.0,0,1,0,0,0,1,1,1,1920,1080
